rpm,voltage_v,current_a,power_elec_w,temperature_c,vibration_rms_g,throttle_pct,load_pct,efficiency_pct,residual_rpm,residual_current_a,residual_temperature_c,residual_vibration_g,norm_residual_rpm,norm_residual_current,norm_residual_temp,norm_residual_vibration,composite_residual_score,rolling_mean_rpm,rolling_std_rpm,rolling_mean_temp,rolling_std_temp,rolling_mean_vib,rolling_std_vib,thermal_slope_c_per_s,vibration_slope_g_per_s,electrical_loss_ratio,fault_class,is_anomaly,rul_hours,trajectory_id,step,severity
8671.9,14.62,18.62,272.18,71.37,0.501,73.39,37.95,59.84,-79.9,1.13,8.99,0.008,-0.67,1.41,3.6,0.1,3.02,8663.0,151.83,66.17,3.755,0.476,0.0281,0.675,0.0033,0.402,ELECTRICAL_DEGRADATION,1,70.36,95,17,0.155
8498.2,14.57,17.95,261.44,71.44,0.463,71.94,37.95,58.63,-50.3,1.24,8.32,-0.012,-0.42,1.55,3.33,-0.15,3.01,8653.9,158.56,67.4,3.247,0.478,0.0263,0.559,0.0007,0.414,ELECTRICAL_DEGRADATION,1,69.01,95,18,0.169
8255.2,14.56,17.12,249.21,71.55,0.424,70.08,37.95,56.38,-65.3,1.25,7.96,-0.031,-0.54,1.56,3.18,-0.39,3.12,8616.0,198.91,68.41,2.76,0.475,0.03,0.473,-0.0053,0.436,ELECTRICAL_DEGRADATION,1,67.64,95,19,0.183
8934.7,14.65,19.86,291.0,72.71,0.473,75.31,37.95,61.22,-65.7,1.4,8.13,-0.042,-0.55,1.75,3.25,-0.53,2.89,8631.9,216.59,69.38,2.372,0.471,0.0262,0.433,-0.0023,0.388,ELECTRICAL_DEGRADATION,1,66.25,95,20,0.197
8962.0,14.54,20.51,298.36,74.13,0.523,75.99,37.95,60.26,-51.6,2.0,8.65,0.007,-0.43,2.5,3.46,0.09,3.1,8642.0,228.97,70.3,2.246,0.471,0.0278,0.429,0.0022,0.397,ELECTRICAL_DEGRADATION,1,64.85,95,21,0.212
8281.4,14.52,17.59,255.51,74.21,0.486,70.43,37.95,55.52,-57.8,1.65,8.5,0.029,-0.48,2.06,3.4,0.36,3.28,8602.4,252.46,71.08,2.107,0.472,0.0279,0.351,0.0002,0.445,ELECTRICAL_DEGRADATION,1,63.44,95,22,0.228
8645.0,14.52,19.29,280.09,75.25,0.465,73.69,37.95,57.62,-82.3,1.9,9.02,-0.026,-0.69,2.37,3.61,-0.32,3.28,8574.1,229.13,71.82,2.148,0.47,0.0277,0.384,-0.0005,0.424,ELECTRICAL_DEGRADATION,1,62.01,95,23,0.243
8760.1,14.48,20.01,289.74,75.69,0.489,75.14,37.95,57.95,-115.2,2.05,8.88,-0.015,-0.96,2.56,3.55,-0.19,3.29,8594.9,235.53,72.55,2.088,0.471,0.0283,0.351,0.0029,0.42,ELECTRICAL_DEGRADATION,1,60.58,95,24,0.259
8419.0,14.5,18.54,268.88,75.86,0.383,72.0,37.95,55.43,-95.3,1.96,8.83,-0.089,-0.79,2.45,3.53,-1.11,3.44,8581.2,241.31,73.2,2.005,0.466,0.0378,0.336,-0.0038,0.446,ELECTRICAL_DEGRADATION,1,59.13,95,25,0.276
8572.3,14.46,19.56,282.79,76.88,0.507,73.6,37.95,55.64,-108.1,2.35,9.51,0.02,-0.9,2.94,3.8,0.25,3.54,8600.0,232.42,73.91,1.931,0.471,0.0394,0.306,0.0003,0.444,ELECTRICAL_DEGRADATION,1,57.66,95,26,0.293
8415.2,14.42,18.85,271.83,77.08,0.506,72.57,37.95,54.76,-119.3,2.19,9.54,0.032,-0.99,2.74,3.82,0.4,3.57,8574.3,237.18,74.48,1.94,0.472,0.0398,0.313,0.0024,0.452,ELECTRICAL_DEGRADATION,1,56.19,95,27,0.31
8616.3,14.44,20.01,288.94,77.63,0.435,74.47,37.95,55.3,-155.0,2.45,9.74,-0.06,-1.29,3.06,3.9,-0.75,3.65,8586.1,236.04,75.1,1.857,0.469,0.0413,0.338,0.0006,0.447,ELECTRICAL_DEGRADATION,1,54.71,95,28,0.327
8493.5,14.38,19.89,285.9,78.3,0.457,73.78,37.95,53.53,-159.8,2.78,10.19,-0.027,-1.33,3.48,4.08,-0.34,3.86,8610.0,212.26,75.77,1.661,0.472,0.0388,0.311,-0.0009,0.465,ELECTRICAL_DEGRADATION,1,53.21,95,29,0.345
8491.7,14.4,19.81,285.28,78.54,0.506,73.68,37.95,53.61,-161.9,2.7,10.24,0.022,-1.35,3.37,4.1,0.28,3.84,8565.6,184.23,76.36,1.498,0.476,0.0401,0.245,-0.0009,0.464,ELECTRICAL_DEGRADATION,1,51.71,95,30,0.363
8198.1,14.38,18.7,268.88,79.24,0.472,71.26,37.95,51.18,-158.1,2.7,11.0,0.014,-1.32,3.37,4.4,0.17,4.05,8489.3,160.96,76.87,1.523,0.471,0.0368,0.279,-0.0008,0.488,ELECTRICAL_DEGRADATION,1,50.19,95,31,0.381
8242.6,14.33,19.01,272.5,79.88,0.436,72.0,37.95,51.33,-171.4,2.8,11.65,-0.027,-1.43,3.5,4.66,-0.34,4.14,8485.4,166.3,77.44,1.482,0.466,0.0378,0.257,-0.0016,0.487,ELECTRICAL_DEGRADATION,1,48.67,95,32,0.399
8238.1,14.27,19.38,276.66,80.05,0.439,72.42,37.95,50.48,-189.6,3.12,11.82,-0.025,-1.58,3.9,4.73,-0.31,4.29,8444.7,171.95,77.91,1.474,0.463,0.0386,0.242,-0.0028,0.495,ELECTRICAL_DEGRADATION,1,47.14,95,33,0.418
8351.7,14.33,19.73,282.63,80.55,0.437,73.13,37.95,51.48,-195.0,3.02,12.22,-0.038,-1.62,3.77,4.89,-0.47,4.27,8403.9,137.17,78.4,1.462,0.458,0.0383,0.261,0.003,0.485,ELECTRICAL_DEGRADATION,1,45.59,95,34,0.437
8147.2,14.19,18.99,269.47,80.75,0.36,72.17,37.95,50.12,-203.9,3.01,12.49,-0.098,-1.7,3.76,5.0,-1.23,4.41,8376.7,156.97,78.89,1.343,0.456,0.0431,0.215,-0.0082,0.499,ELECTRICAL_DEGRADATION,1,44.04,95,35,0.457
8014.4,14.27,18.36,261.9,81.08,0.411,70.72,37.95,49.09,-214.4,2.83,12.96,-0.036,-1.79,3.54,5.18,-0.45,4.44,8320.9,175.57,79.31,1.305,0.446,0.0412,0.222,-0.0053,0.509,ELECTRICAL_DEGRADATION,1,42.48,95,36,0.477
8173.4,14.21,19.62,278.72,81.75,0.452,72.52,37.95,48.93,-230.3,3.45,13.64,-0.01,-1.92,4.31,5.46,-0.13,4.68,8296.7,177.55,79.78,1.258,0.441,0.0362,0.229,0.0009,0.511,ELECTRICAL_DEGRADATION,1,40.91,95,37,0.497
8064.8,14.19,19.1,270.94,81.92,0.379,71.69,37.95,48.35,-230.5,3.32,13.89,-0.074,-1.92,4.15,5.56,-0.93,4.73,8241.5,153.78,80.21,1.182,0.435,0.0407,0.201,-0.0043,0.516,ELECTRICAL_DEGRADATION,1,39.33,95,38,0.517
8283.4,14.13,20.52,289.91,82.64,0.503,74.03,37.95,48.97,-247.7,3.87,14.51,0.03,-2.06,4.84,5.8,0.38,4.9,8220.5,130.51,80.64,1.199,0.439,0.0453,0.228,-0.0002,0.51,ELECTRICAL_DEGRADATION,1,37.74,95,39,0.537
7997.9,14.15,19.24,272.29,83.4,0.412,71.41,37.95,46.93,-241.4,3.67,15.39,-0.036,-2.01,4.59,6.16,-0.45,5.05,8171.2,110.45,81.13,1.234,0.43,0.0399,0.231,-0.0033,0.531,ELECTRICAL_DEGRADATION,1,36.15,95,40,0.558
8032.1,14.06,19.4,272.7,83.43,0.478,72.2,37.95,47.46,-245.5,3.69,15.51,0.026,-2.05,4.61,6.2,0.32,5.04,8154.6,117.41,81.55,1.234,0.431,0.0406,0.197,0.0023,0.525,ELECTRICAL_DEGRADATION,1,34.54,95,41,0.579
8222.8,14.15,20.56,290.94,84.27,0.432,73.73,37.95,47.73,-285.6,4.0,16.25,-0.039,-2.38,5.0,6.5,-0.49,5.24,8152.6,116.06,81.98,1.34,0.43,0.0405,0.234,-0.0004,0.523,ELECTRICAL_DEGRADATION,1,32.93,95,42,0.601
7743.4,14.05,18.55,260.66,84.6,0.467,69.91,37.95,44.49,-264.5,3.8,16.86,0.038,-2.2,4.75,6.74,0.48,5.39,8103.1,164.42,82.44,1.378,0.433,0.042,0.225,0.0017,0.555,ELECTRICAL_DEGRADATION,1,31.32,95,43,0.622
7969.1,14.06,19.85,279.06,85.15,0.455,72.26,37.95,45.3,-315.5,4.11,17.46,0.003,-2.63,5.14,6.98,0.04,5.54,8064.9,145.56,82.9,1.437,0.435,0.0425,0.244,0.0053,0.547,ELECTRICAL_DEGRADATION,1,29.69,95,44,0.644
7962.6,13.97,19.68,275.03,85.5,0.513,72.53,37.95,45.85,-299.6,4.03,17.87,0.063,-2.5,5.04,7.15,0.79,5.55,8046.4,145.65,83.37,1.433,0.45,0.0403,0.246,0.0057,0.542,ELECTRICAL_DEGRADATION,1,28.06,95,45,0.666
7911.1,13.98,20.16,281.91,86.37,0.435,72.5,37.95,43.87,-353.6,4.5,18.79,-0.015,-2.95,5.62,7.52,-0.19,5.9,8036.1,151.11,83.9,1.465,0.453,0.0385,0.257,-0.0009,0.561,ELECTRICAL_DEGRADATION,1,26.41,95,46,0.688
7933.7,13.97,20.23,282.59,87.51,0.441,72.55,37.95,44.14,-330.8,4.57,19.98,-0.009,-2.76,5.71,7.99,-0.11,6.04,8012.1,146.36,84.48,1.628,0.451,0.0387,0.311,0.0034,0.559,ELECTRICAL_DEGRADATION,1,24.77,95,47,0.711
7689.6,13.94,19.23,268.06,87.44,0.409,70.58,37.95,42.37,-331.9,4.44,20.13,-0.021,-2.77,5.55,8.05,-0.26,6.1,7974.6,173.6,85.03,1.603,0.455,0.0338,0.267,-0.0052,0.576,ELECTRICAL_DEGRADATION,1,23.11,95,48,0.734
8076.5,13.87,21.33,295.97,88.16,0.383,74.82,37.95,44.46,-386.6,4.94,20.72,-0.085,-3.22,6.17,8.29,-1.06,6.29,7953.9,145.64,85.58,1.634,0.443,0.0357,0.264,-0.0016,0.555,ELECTRICAL_DEGRADATION,1,21.45,95,49,0.757
7823.2,13.9,19.95,277.45,88.31,0.397,72.11,37.95,43.1,-349.5,4.62,20.97,-0.046,-2.91,5.77,8.39,-0.57,6.25,7936.4,149.73,86.07,1.642,0.441,0.0372,0.271,-0.0045,0.569,ELECTRICAL_DEGRADATION,1,19.78,95,50,0.78
7774.6,13.77,20.1,276.7,89.35,0.428,72.72,37.95,42.42,-390.1,4.8,22.1,-0.014,-3.25,6.0,8.84,-0.18,6.5,7910.7,153.16,86.67,1.649,0.436,0.0352,0.282,-0.0002,0.576,ELECTRICAL_DEGRADATION,1,18.11,95,51,0.804
7778.0,13.78,20.4,281.08,90.14,0.388,72.67,37.95,41.81,-387.0,5.1,22.98,-0.054,-3.23,6.37,9.19,-0.67,6.72,7866.2,116.17,87.25,1.735,0.432,0.0381,0.308,-0.0044,0.582,ELECTRICAL_DEGRADATION,1,16.42,95,52,0.827
7690.4,13.77,20.14,277.31,90.6,0.378,71.96,37.95,40.97,-388.5,5.14,23.58,-0.057,-3.24,6.43,9.43,-0.71,6.85,7860.9,122.68,87.85,1.751,0.423,0.0392,0.303,-0.0043,0.59,ELECTRICAL_DEGRADATION,1,14.73,95,53,0.851
7874.1,13.77,21.01,289.27,91.44,0.415,73.88,37.95,42.15,-421.5,5.23,24.38,-0.038,-3.51,6.54,9.75,-0.48,6.96,7851.4,117.5,88.48,1.796,0.419,0.0377,0.33,-0.0054,0.578,ELECTRICAL_DEGRADATION,1,13.04,95,54,0.876
7674.1,13.71,20.45,280.5,92.11,0.385,72.52,37.95,40.24,-432.3,5.36,25.16,-0.052,-3.6,6.7,10.06,-0.65,7.19,7822.5,121.99,89.14,1.793,0.406,0.0219,0.319,-0.0028,0.598,ELECTRICAL_DEGRADATION,1,11.34,95,55,0.9
7559.3,13.71,19.97,273.72,92.5,0.386,71.35,37.95,39.42,-415.6,5.34,25.73,-0.04,-3.46,6.67,10.29,-0.5,7.28,7787.4,140.67,89.76,1.788,0.401,0.0203,0.277,-0.0031,0.606,ELECTRICAL_DEGRADATION,1,9.63,95,56,0.925
7496.5,13.65,19.88,271.43,93.12,0.387,71.27,37.95,38.77,-434.4,5.4,26.55,-0.035,-3.62,6.75,10.62,-0.44,7.44,7743.6,155.54,90.32,1.874,0.396,0.0155,0.316,-0.0012,0.612,ELECTRICAL_DEGRADATION,1,7.92,95,57,0.95
7550.5,13.56,20.37,276.21,93.43,0.353,72.27,37.95,38.93,-438.9,5.69,27.0,-0.074,-3.66,7.11,10.8,-0.93,7.59,7729.7,165.64,90.92,1.815,0.39,0.0193,0.293,-0.0017,0.611,ELECTRICAL_DEGRADATION,1,6.2,95,58,0.975
7568.2,13.56,20.17,273.55,93.88,0.421,72.89,37.95,39.58,-490.2,5.25,27.52,-0.012,-4.08,6.56,11.01,-0.15,7.57,7678.9,124.25,91.49,1.756,0.394,0.0212,0.309,0.0013,0.604,ELECTRICAL_DEGRADATION,1,4.47,95,59,1.0
7927.7,14.81,16.32,241.7,23.03,0.45,67.22,51.94,58.38,30.2,0.13,-43.33,0.028,0.25,0.16,-17.33,0.35,8.95,7927.7,0.0,23.03,0.0,0.45,0.0,0.0,0.0,0.416,SENSOR_DRIFT,0,177.66,96,0,0.0
7973.5,14.82,16.45,243.78,28.85,0.39,67.34,51.94,58.89,56.4,0.18,12.89,-0.034,0.47,0.22,5.16,-0.42,3.4,7950.6,22.9,25.94,2.91,0.42,0.03,0.0,0.0,0.411,SENSOR_DRIFT,0,176.4,96,1,0.002
7839.4,14.8,16.15,239.04,33.93,0.398,66.39,51.94,57.08,45.2,0.36,13.36,-0.016,0.38,0.45,5.34,-0.2,3.55,7913.5,55.66,28.6,4.453,0.413,0.0266,2.725,-0.013,0.429,SENSOR_DRIFT,0,174.76,96,2,0.006
7705.1,14.79,15.32,226.62,37.46,0.454,65.29,51.94,57.16,46.0,0.05,12.9,0.051,0.38,0.06,5.16,0.64,3.48,7861.4,102.32,30.82,5.439,0.423,0.0292,2.405,0.0007,0.428,SENSOR_DRIFT,0,172.93,96,3,0.011
7755.3,14.8,15.88,234.96,41.15,0.449,65.57,51.94,56.22,57.9,0.46,12.96,0.043,0.48,0.58,5.18,0.54,3.55,7840.2,100.88,32.88,6.383,0.428,0.0281,2.265,-0.0001,0.438,SENSOR_DRIFT,0,170.98,96,4,0.018
7671.0,14.76,15.24,224.87,44.2,0.416,64.84,51.94,56.85,80.5,0.23,12.86,0.018,0.67,0.29,5.14,0.22,3.48,7812.0,111.61,34.77,7.193,0.426,0.026,2.117,-0.0034,0.432,SENSOR_DRIFT,0,168.93,96,5,0.025
8244.5,14.77,17.65,260.73,46.59,0.429,69.74,51.94,60.87,71.5,0.35,11.81,-0.016,0.6,0.44,4.72,-0.2,3.15,7873.8,183.26,36.46,7.839,0.427,0.0241,1.963,-0.0018,0.391,SENSOR_DRIFT,0,166.8,96,6,0.032
8101.7,14.77,16.94,250.21,49.45,0.432,68.21,51.94,60.18,109.0,0.37,11.78,0.002,0.91,0.46,4.71,0.03,3.18,7902.3,187.26,38.08,8.499,0.427,0.0226,1.887,-0.0013,0.398,SENSOR_DRIFT,0,164.59,96,7,0.041
7850.7,14.82,16.13,239.12,51.66,0.371,66.12,51.94,57.3,77.9,0.42,11.62,-0.041,0.65,0.52,4.65,-0.51,3.3,7896.5,177.29,39.59,9.078,0.421,0.0277,1.789,-0.0049,0.427,SENSOR_DRIFT,0,162.32,96,8,0.05
7889.7,14.78,16.13,238.38,52.86,0.438,66.76,51.94,58.34,62.5,0.21,10.64,0.021,0.52,0.26,4.26,0.26,3.09,7895.9,168.21,40.92,9.488,0.423,0.0268,1.657,-0.0007,0.417,SENSOR_DRIFT,0,159.99,96,9,0.06
7852.7,14.82,15.85,234.87,54.03,0.412,65.85,51.94,58.38,111.8,0.27,9.93,0.002,0.93,0.34,3.97,0.03,3.01,7888.4,168.29,44.02,8.1,0.419,0.0253,1.399,0.0012,0.416,SENSOR_DRIFT,0,157.61,96,10,0.07
7751.1,14.72,15.27,224.75,55.28,0.424,65.51,51.94,58.68,102.6,0.04,9.58,0.022,0.86,0.05,3.83,0.27,2.93,7866.1,170.25,46.66,6.949,0.422,0.0234,1.186,0.0014,0.413,SENSOR_DRIFT,0,155.17,96,11,0.081
7653.8,14.89,15.33,228.24,55.87,0.416,64.09,51.94,55.63,85.2,0.4,8.8,0.02,0.71,0.5,3.52,0.25,3.02,7847.6,181.88,48.85,5.98,0.424,0.0221,1.023,-0.0021,0.444,SENSOR_DRIFT,0,152.7,96,12,0.092
7873.5,14.76,15.84,233.84,56.74,0.408,66.27,51.94,59.11,114.6,0.19,8.27,-0.003,0.96,0.24,3.31,-0.04,2.75,7864.4,175.59,50.78,5.027,0.42,0.0201,0.866,-0.0023,0.409,SENSOR_DRIFT,0,150.18,96,13,0.103
7819.1,14.78,15.91,235.12,57.03,0.397,65.75,51.94,57.58,111.0,0.45,7.35,-0.01,0.93,0.56,2.94,-0.12,2.75,7870.8,172.65,52.37,4.168,0.414,0.0185,0.713,-0.0011,0.424,SENSOR_DRIFT,0,147.63,96,14,0.116
8174.6,14.81,17.44,258.29,58.54,0.428,68.33,51.94,59.89,145.9,0.73,7.49,-0.005,1.22,0.91,3.0,-0.06,2.68,7921.1,180.31,53.8,3.528,0.416,0.0189,0.664,-0.0001,0.401,SENSOR_DRIFT,0,145.03,96,15,0.128
8155.9,14.78,17.25,255.02,59.09,0.443,68.18,51.94,60.24,161.3,0.67,6.85,0.013,1.34,0.84,2.74,0.16,2.6,7912.3,165.79,55.06,2.91,0.417,0.0203,0.536,0.0006,0.398,SENSOR_DRIFT,0,142.41,96,16,0.141
8003.3,14.73,16.41,241.75,59.66,0.436,67.24,51.94,60.05,146.3,0.38,6.46,0.017,1.22,0.47,2.58,0.21,2.53,7902.4,156.94,56.08,2.531,0.417,0.0207,0.444,0.0036,0.4,SENSOR_DRIFT,1,139.75,96,17,0.155
7881.3,14.82,16.12,238.86,59.73,0.451,65.69,51.94,58.04,159.3,0.61,5.79,0.043,1.33,0.76,2.32,0.54,2.63,7905.5,156.2,56.88,2.267,0.425,0.0162,0.382,0.0007,0.42,SENSOR_DRIFT,1,137.05,96,18,0.169
7892.4,14.78,16.1,237.96,60.19,0.417,66.05,51.94,58.51,148.9,0.51,5.57,0.007,1.24,0.64,2.23,0.09,2.55,7905.8,156.17,57.62,2.019,0.423,0.0158,0.342,0.0003,0.415,SENSOR_DRIFT,1,134.33,96,19,0.183
8114.9,14.8,17.24,255.18,60.67,0.469,67.45,51.94,59.3,195.6,0.96,5.29,0.045,1.63,1.2,2.12,0.56,2.58,7932.0,166.72,58.28,1.812,0.429,0.0203,0.299,0.0025,0.407,SENSOR_DRIFT,1,131.58,96,20,0.197
7861.0,14.83,16.08,238.57,61.08,0.487,65.44,51.94,57.66,163.3,0.66,5.2,0.081,1.36,0.82,2.08,1.01,2.64,7943.0,157.82,58.86,1.683,0.435,0.0266,0.289,0.0039,0.423,SENSOR_DRIFT,1,128.8,96,21,0.212
7935.6,14.74,16.17,238.3,61.32,0.434,66.24,51.94,59.39,190.8,0.57,4.95,0.024,1.59,0.71,1.98,0.3,2.48,7971.2,125.52,59.41,1.498,0.437,0.0259,0.254,0.0014,0.406,SENSOR_DRIFT,1,126.0,96,22,0.228
8083.4,14.79,16.49,243.92,61.42,0.439,66.83,51.94,61.32,242.6,0.52,4.54,0.021,2.02,0.65,1.82,0.26,2.39,7992.1,124.98,59.87,1.312,0.44,0.024,0.244,0.0023,0.387,SENSOR_DRIFT,1,123.17,96,23,0.243
7817.9,14.78,16.11,238.08,61.47,0.372,64.76,51.94,56.83,226.5,1.1,4.32,-0.026,1.89,1.37,1.73,-0.33,2.69,7992.0,125.15,60.32,0.986,0.438,0.0291,0.163,-0.0031,0.432,SENSOR_DRIFT,1,120.31,96,24,0.259
7862.5,14.78,16.03,236.97,61.48,0.444,65.12,51.94,58.08,228.7,0.86,4.06,0.043,1.91,1.08,1.62,0.54,2.58,7960.8,114.16,60.61,0.839,0.439,0.029,0.133,0.0001,0.419,SENSOR_DRIFT,1,117.43,96,25,0.276
7912.6,14.77,16.25,240.04,61.32,0.451,65.82,51.94,58.44,201.5,0.78,3.59,0.044,1.68,0.97,1.44,0.55,2.49,7936.5,94.17,60.83,0.688,0.44,0.0292,0.092,0.0008,0.416,SENSOR_DRIFT,1,114.53,96,26,0.293
7821.0,14.82,16.1,238.64,61.27,0.381,64.48,51.94,56.77,242.0,1.14,3.37,-0.016,2.02,1.43,1.35,-0.2,2.66,7918.3,97.07,61.0,0.574,0.434,0.0342,0.086,-0.0039,0.432,SENSOR_DRIFT,1,111.6,96,27,0.31
7964.2,14.81,16.63,246.3,61.5,0.433,65.58,51.94,58.08,260.4,1.19,3.35,0.026,2.17,1.49,1.34,0.33,2.62,7926.6,97.1,61.17,0.404,0.433,0.0337,0.073,0.0009,0.419,SENSOR_DRIFT,1,108.66,96,28,0.327
8577.8,14.87,18.83,279.97,62.34,0.47,70.35,51.94,63.84,276.8,1.01,3.47,0.014,2.31,1.26,1.39,0.17,2.28,7995.1,216.86,61.39,0.396,0.438,0.035,0.093,0.0001,0.362,SENSOR_DRIFT,1,105.69,96,29,0.345
7927.7,14.84,16.36,242.8,62.48,0.423,65.04,51.94,58.11,272.2,1.1,3.49,0.02,2.27,1.37,1.4,0.25,2.62,7976.4,213.76,61.57,0.438,0.433,0.0336,0.078,-0.0036,0.419,SENSOR_DRIFT,1,102.7,96,30,0.363
7814.8,14.83,15.81,234.34,62.39,0.378,63.95,51.94,57.67,293.4,1.06,3.4,-0.014,2.45,1.33,1.36,-0.18,2.66,7971.8,216.69,61.7,0.468,0.423,0.0321,0.059,-0.0031,0.423,SENSOR_DRIFT,1,99.69,96,31,0.381
8358.0,14.87,18.3,272.21,62.39,0.416,68.32,51.94,60.74,297.8,1.46,2.97,-0.02,2.48,1.83,1.19,-0.25,2.54,8014.0,244.86,61.81,0.491,0.421,0.0319,0.054,-0.0013,0.393,SENSOR_DRIFT,1,96.66,96,32,0.399
8155.2,14.82,17.38,257.49,63.01,0.423,66.75,51.94,59.65,307.9,1.38,3.39,0.005,2.57,1.72,1.36,0.06,2.62,8021.2,247.83,61.96,0.588,0.419,0.0313,0.086,0.0028,0.404,SENSOR_DRIFT,1,93.62,96,33,0.418
7995.1,14.82,16.46,243.93,62.82,0.418,65.19,51.94,59.33,332.2,1.18,3.15,0.015,2.77,1.48,1.26,0.19,2.63,8038.9,238.83,62.1,0.613,0.424,0.0272,0.074,-0.0014,0.407,SENSOR_DRIFT,1,90.55,96,34,0.437
7935.8,14.76,16.39,241.94,62.96,0.345,64.85,51.94,58.5,344.1,1.38,3.3,-0.053,2.87,1.73,1.32,-0.66,2.76,8046.2,234.39,62.25,0.624,0.414,0.0349,0.091,-0.0059,0.415,SENSOR_DRIFT,1,87.47,96,35,0.457
7970.3,14.76,16.58,244.6,62.62,0.438,65.03,51.94,58.62,357.4,1.49,2.96,0.039,2.98,1.86,1.18,0.49,2.77,8052.0,231.72,62.38,0.548,0.412,0.0337,0.075,0.0032,0.414,SENSOR_DRIFT,1,84.37,96,36,0.477
7991.0,14.86,16.76,249.04,62.61,0.468,64.73,51.94,58.02,361.8,1.61,2.93,0.067,3.02,2.01,1.17,0.84,2.85,8069.0,220.1,62.51,0.406,0.421,0.0357,0.062,0.0019,0.42,SENSOR_DRIFT,1,81.25,96,37,0.497
8128.2,14.81,17.0,251.78,62.64,0.44,65.81,51.94,60.4,397.3,1.46,2.87,0.031,3.31,1.83,1.15,0.39,2.73,8085.4,217.78,62.63,0.226,0.422,0.0359,0.017,-0.0017,0.396,SENSOR_DRIFT,1,78.11,96,38,0.517
7997.0,14.79,16.54,244.58,63.03,0.424,64.65,51.94,59.21,413.4,1.56,3.29,0.027,3.44,1.95,1.32,0.34,2.86,8027.3,143.48,62.69,0.234,0.417,0.0322,0.031,0.0001,0.408,SENSOR_DRIFT,1,74.96,96,39,0.537
7789.6,14.79,15.69,231.99,62.29,0.452,63.02,51.94,57.7,398.3,1.43,2.71,0.07,3.32,1.79,1.08,0.88,2.89,8013.5,158.29,62.68,0.257,0.42,0.0339,-0.006,0.0041,0.423,SENSOR_DRIFT,1,71.79,96,40,0.558
7965.6,14.81,16.41,243.01,62.36,0.445,64.06,51.94,58.9,441.4,1.65,2.83,0.053,3.68,2.06,1.13,0.66,2.94,8028.6,145.29,62.67,0.26,0.427,0.0314,-0.002,0.0016,0.411,SENSOR_DRIFT,1,68.61,96,41,0.579
8180.2,14.79,17.28,255.57,62.68,0.402,66.09,51.94,60.65,426.7,1.65,3.03,-0.009,3.56,2.06,1.21,-0.11,2.81,8010.8,110.63,62.7,0.243,0.425,0.0322,-0.018,-0.0012,0.393,SENSOR_DRIFT,1,65.41,96,42,0.601
8059.3,14.86,16.8,249.66,62.56,0.475,64.65,51.94,59.38,439.6,1.68,2.9,0.075,3.66,2.1,1.16,0.94,2.94,8001.2,101.48,62.66,0.222,0.431,0.0354,-0.014,0.0032,0.406,SENSOR_DRIFT,1,62.2,96,43,0.622
8282.8,14.82,17.46,258.82,62.83,0.419,66.48,51.94,62.17,467.4,1.59,3.01,0.003,3.89,1.99,1.2,0.04,2.81,8030.0,131.89,62.66,0.223,0.431,0.0354,-0.007,0.0041,0.378,SENSOR_DRIFT,1,58.97,96,44,0.644
8525.2,14.86,18.92,281.17,63.36,0.432,68.16,51.94,62.41,489.4,2.18,3.23,-0.002,4.08,2.73,1.29,-0.03,2.98,8088.9,193.8,62.7,0.297,0.44,0.0209,0.041,-0.0003,0.376,SENSOR_DRIFT,1,55.72,96,45,0.666
8456.5,14.74,18.6,274.21,64.1,0.444,67.99,51.94,62.45,506.0,2.2,3.75,0.017,4.22,2.75,1.5,0.21,3.05,8137.5,217.48,62.85,0.512,0.44,0.021,0.083,-0.0013,0.375,SENSOR_DRIFT,1,52.46,96,46,0.688
8086.0,14.77,16.79,247.94,63.62,0.456,64.7,51.94,60.38,506.8,1.82,3.36,0.059,4.22,2.27,1.34,0.74,3.06,8147.0,212.9,62.95,0.554,0.439,0.0196,0.054,0.0009,0.396,SENSOR_DRIFT,1,49.19,96,47,0.711
8335.8,14.8,17.95,265.66,64.07,0.465,66.95,51.94,61.74,475.5,1.9,3.68,0.046,3.96,2.37,1.47,0.58,2.95,8167.8,220.05,63.09,0.635,0.441,0.0212,0.058,0.0023,0.383,SENSOR_DRIFT,1,45.9,96,48,0.734
8463.6,14.85,18.55,275.35,64.34,0.476,67.24,51.94,62.35,542.3,2.26,3.79,0.052,4.52,2.83,1.52,0.65,3.17,8214.5,228.21,63.22,0.736,0.447,0.0226,0.114,0.0013,0.376,SENSOR_DRIFT,1,42.6,96,49,0.757
8677.0,14.82,19.62,290.79,65.04,0.538,68.96,51.94,63.62,568.4,2.59,4.19,0.098,4.74,3.24,1.68,1.23,3.32,8303.2,218.06,63.5,0.843,0.455,0.0356,0.149,0.0052,0.364,SENSOR_DRIFT,1,39.29,96,50,0.78
8327.1,14.85,17.71,263.03,64.9,0.453,65.67,51.94,62.17,591.7,2.15,4.08,0.044,4.93,2.69,1.63,0.55,3.27,8339.4,186.82,63.75,0.845,0.456,0.0355,0.123,0.0028,0.378,SENSOR_DRIFT,1,35.96,96,51,0.804
8382.4,14.82,18.19,269.66,64.77,0.507,66.16,51.94,61.85,604.8,2.47,3.94,0.094,5.04,3.09,1.58,1.18,3.42,8359.6,179.29,63.96,0.812,0.467,0.0334,0.123,0.0018,0.381,SENSOR_DRIFT,1,32.62,96,52,0.827
